fpr,tpr,roc_auc_score,accuracy
0.0,0.0,0.6956119481892677,0.6571428571428571
0.0,0.010309278350515464,0.6956119481892677,0.6571428571428571
0.0,0.061855670103092786,0.6956119481892677,0.6571428571428571
0.01282051282051282,0.061855670103092786,0.6956119481892677,0.6571428571428571
0.01282051282051282,0.10309278350515463,0.6956119481892677,0.6571428571428571
0.02564102564102564,0.10309278350515463,0.6956119481892677,0.6571428571428571
0.02564102564102564,0.12371134020618557,0.6956119481892677,0.6571428571428571
0.038461538461538464,0.12371134020618557,0.6956119481892677,0.6571428571428571
0.038461538461538464,0.24742268041237114,0.6956119481892677,0.6571428571428571
0.05128205128205128,0.24742268041237114,0.6956119481892677,0.6571428571428571
0.05128205128205128,0.25773195876288657,0.6956119481892677,0.6571428571428571
0.0641025641025641,0.25773195876288657,0.6956119481892677,0.6571428571428571
0.0641025641025641,0.26804123711340205,0.6956119481892677,0.6571428571428571
0.07692307692307693,0.26804123711340205,0.6956119481892677,0.6571428571428571
0.07692307692307693,0.28865979381443296,0.6956119481892677,0.6571428571428571
0.08974358974358974,0.28865979381443296,0.6956119481892677,0.6571428571428571
0.08974358974358974,0.29896907216494845,0.6956119481892677,0.6571428571428571
0.14102564102564102,0.29896907216494845,0.6956119481892677,0.6571428571428571
0.14102564102564102,0.3402061855670103,0.6956119481892677,0.6571428571428571
0.15384615384615385,0.3402061855670103,0.6956119481892677,0.6571428571428571
0.15384615384615385,0.35051546391752575,0.6956119481892677,0.6571428571428571
0.16666666666666666,0.35051546391752575,0.6956119481892677,0.6571428571428571
0.16666666666666666,0.36082474226804123,0.6956119481892677,0.6571428571428571
0.1794871794871795,0.36082474226804123,0.6956119481892677,0.6571428571428571
0.1794871794871795,0.3711340206185567,0.6956119481892677,0.6571428571428571
0.19230769230769232,0.3711340206185567,0.6956119481892677,0.6571428571428571
0.19230769230769232,0.4329896907216495,0.6956119481892677,0.6571428571428571
0.20512820512820512,0.4329896907216495,0.6956119481892677,0.6571428571428571
0.20512820512820512,0.44329896907216493,0.6956119481892677,0.6571428571428571
0.24358974358974358,0.44329896907216493,0.6956119481892677,0.6571428571428571
0.24358974358974358,0.5154639175257731,0.6956119481892677,0.6571428571428571
0.2564102564102564,0.5154639175257731,0.6956119481892677,0.6571428571428571
0.2564102564102564,0.5360824742268041,0.6956119481892677,0.6571428571428571
0.2692307692307692,0.5360824742268041,0.6956119481892677,0.6571428571428571
0.2692307692307692,0.5463917525773195,0.6956119481892677,0.6571428571428571
0.2948717948717949,0.5463917525773195,0.6956119481892677,0.6571428571428571
0.2948717948717949,0.5567010309278351,0.6956119481892677,0.6571428571428571
0.32051282051282054,0.5567010309278351,0.6956119481892677,0.6571428571428571
0.32051282051282054,0.5876288659793815,0.6956119481892677,0.6571428571428571
0.3717948717948718,0.5876288659793815,0.6956119481892677,0.6571428571428571
0.3717948717948718,0.5979381443298969,0.6956119481892677,0.6571428571428571
0.41025641025641024,0.5979381443298969,0.6956119481892677,0.6571428571428571
0.41025641025641024,0.6288659793814433,0.6956119481892677,0.6571428571428571
0.4230769230769231,0.6288659793814433,0.6956119481892677,0.6571428571428571
0.4230769230769231,0.7010309278350515,0.6956119481892677,0.6571428571428571
0.44871794871794873,0.7010309278350515,0.6956119481892677,0.6571428571428571
0.44871794871794873,0.7628865979381443,0.6956119481892677,0.6571428571428571
0.46153846153846156,0.7628865979381443,0.6956119481892677,0.6571428571428571
0.46153846153846156,0.7731958762886598,0.6956119481892677,0.6571428571428571
0.46153846153846156,0.7938144329896907,0.6956119481892677,0.6571428571428571
0.46153846153846156,0.8041237113402062,0.6956119481892677,0.6571428571428571
0.47435897435897434,0.8041237113402062,0.6956119481892677,0.6571428571428571
0.47435897435897434,0.8144329896907216,0.6956119481892677,0.6571428571428571
0.48717948717948717,0.8144329896907216,0.6956119481892677,0.6571428571428571
0.48717948717948717,0.8247422680412371,0.6956119481892677,0.6571428571428571
0.5,0.8247422680412371,0.6956119481892677,0.6571428571428571
0.5,0.8350515463917526,0.6956119481892677,0.6571428571428571
0.5512820512820513,0.8350515463917526,0.6956119481892677,0.6571428571428571
0.5512820512820513,0.845360824742268,0.6956119481892677,0.6571428571428571
0.6025641025641025,0.845360824742268,0.6956119481892677,0.6571428571428571
0.6025641025641025,0.8556701030927835,0.6956119481892677,0.6571428571428571
0.6153846153846154,0.8556701030927835,0.6956119481892677,0.6571428571428571
0.6153846153846154,0.865979381443299,0.6956119481892677,0.6571428571428571
0.6666666666666666,0.865979381443299,0.6956119481892677,0.6571428571428571
0.6666666666666666,0.8865979381443299,0.6956119481892677,0.6571428571428571
0.7307692307692307,0.8865979381443299,0.6956119481892677,0.6571428571428571
0.7307692307692307,0.9175257731958762,0.6956119481892677,0.6571428571428571
0.7435897435897436,0.9175257731958762,0.6956119481892677,0.6571428571428571
0.7435897435897436,0.9381443298969072,0.6956119481892677,0.6571428571428571
0.7948717948717948,0.9381443298969072,0.6956119481892677,0.6571428571428571
0.7948717948717948,0.9484536082474226,0.6956119481892677,0.6571428571428571
0.8076923076923077,0.9484536082474226,0.6956119481892677,0.6571428571428571
0.8076923076923077,0.9690721649484536,0.6956119481892677,0.6571428571428571
0.8461538461538461,0.9690721649484536,0.6956119481892677,0.6571428571428571
0.8461538461538461,0.979381443298969,0.6956119481892677,0.6571428571428571
0.8717948717948718,0.979381443298969,0.6956119481892677,0.6571428571428571
0.8717948717948718,0.9896907216494846,0.6956119481892677,0.6571428571428571
0.9615384615384616,0.9896907216494846,0.6956119481892677,0.6571428571428571
0.9615384615384616,1.0,0.6956119481892677,0.6571428571428571
1.0,1.0,0.6956119481892677,0.6571428571428571
